nv;Datetime;sg1_P;sg1_Q;sg1_Ep;sg1_Eq
408;2024-01-05 06:15:00;80.5783583;25.53657691;19.28295553;6.497452121
409;2024-01-05 06:30:00;119.1992038;37.49572682;24.97219527;7.879037966
410;2024-01-05 06:45:00;115.9524327;37.58861692;29.39395457;9.385542968
411;2024-01-05 07:00:00;123.5806021;40.10985848;29.94162935;9.712309425
412;2024-01-05 07:15:00;119.4765969;38.25567032;30.38214987;9.7956911
413;2024-01-05 07:30:00;107.7219266;31.12749747;28.39981543;8.672895973
414;2024-01-05 07:45:00;109.7907706;29.59784506;27.18908715;7.590667816
415;2024-01-05 08:00:00;102.5748762;31.00590488;26.54570586;7.575468741
416;2024-01-05 08:15:00;110.7842446;33.15793622;26.6698901;8.020480138
417;2024-01-05 08:30:00;106.3737836;31.93843542;27.14475352;8.137046455
418;2024-01-05 08:45:00;109.0925061;36.85189389;26.93328621;8.598791163
419;2024-01-05 09:00:00;124.3568152;38.76687288;29.18116516;9.452345845
420;2024-01-05 09:15:00;107.2063113;35.07030173;28.94539081;9.229646826
421;2024-01-05 09:30:00;110.9994809;37.17922874;27.27572403;9.031191309
422;2024-01-05 09:45:00;100.6703382;31.97705019;26.4587274;8.644534866
423;2024-01-05 10:00:00;97.64131962;32.47763025;24.78895723;8.056835055
424;2024-01-05 10:15:00;115.5982437;37.73018494;26.65494542;8.775976898
425;2024-01-05 10:30:00;107.5459722;38.26660135;27.89302699;9.499598286
426;2024-01-05 10:45:00;114.665419;42.35962505;27.7764239;10.0782783
427;2024-01-05 11:00:00;110.1966392;43.24166431;28.10775727;10.70016117
428;2024-01-05 11:15:00;82.06827057;32.78543024;24.03311372;9.503386819
429;2024-01-05 11:30:00;113.592183;40.16702924;24.45755669;9.119057436
430;2024-01-05 11:45:00;129.0924002;44.014325;30.3355729;10.52266928
431;2024-01-05 12:00:00;141.9895767;49.41665937;33.88524711;11.67887305
432;2024-01-05 12:15:00;116.5473659;40.06328086;32.31711782;11.18499253
433;2024-01-05 12:30:00;118.7534491;40.20750372;29.41260187;10.03384807
434;2024-01-05 12:45:00;122.1844937;45.01355126;30.11724284;10.65263187
435;2024-01-05 13:00:00;114.4715958;41.33399942;29.58201119;10.79344384
436;2024-01-05 13:15:00;116.2742565;41.1511319;28.84323154;10.31064141
437;2024-01-05 13:30:00;108.6980657;39.34459758;28.12154027;10.06196619
438;2024-01-05 13:45:00;102.3942858;38.02340002;26.38654394;9.6709997
439;2024-01-05 14:00:00;80.56806401;28.48366581;22.87029373;8.313383228
440;2024-01-05 14:15:00;70.52814394;26.07182079;18.88702599;6.819435824
441;2024-01-05 14:30:00;70.61045503;24.9515059;17.64232487;6.377915837
442;2024-01-05 14:45:00;65.02441096;21.37030313;16.95435825;5.79022613
443;2024-01-05 15:00:00;56.07354166;19.38385187;15.13724408;5.094269376
444;2024-01-05 15:15:00;56.89886933;23.13343842;14.12155137;5.314661287
445;2024-01-05 15:30:00;48.94265646;21.4272373;13.23019072;5.570084465
446;2024-01-05 15:45:00;50.55240052;19.72862696;12.43688212;5.144483033
447;2024-01-05 16:00:00;60.21546877;21.78916611;13.84598366;5.189724134
448;2024-01-05 16:15:00;34.37463057;12.6977183;11.82376242;4.310860551
449;2024-01-05 16:30:00;59.4817588;25.88185487;11.73204867;4.822446647
450;2024-01-05 16:45:00;53.03008862;26.48564116;14.06398093;6.545937004
451;2024-01-05 17:00:00;54.35476087;27.26378422;13.42310619;6.718678173
452;2024-01-05 17:15:00;62.99255958;29.42959663;14.66841506;7.086672607
453;2024-01-05 17:30:00;61.28940484;28.71303633;15.53524555;7.267829121
454;2024-01-05 17:45:00;51.91960851;24.66604429;14.15112667;6.672385078
455;2024-01-05 18:00:00;55.57313062;26.61515942;13.43659239;6.410150464
456;2024-01-05 18:15:00;79.85653352;27.97877448;16.92870802;6.824241737
457;2024-01-05 18:30:00;74.81028803;24.65851678;19.33335269;6.579661408
458;2024-01-05 18:45:00;63.92668439;21.62314503;17.34212155;5.785207727
459;2024-01-05 19:00:00;72.87771936;30.58612191;17.10055047;6.526158368
460;2024-01-05 19:15:00;61.40215949;26.7043169;16.78498486;7.161304852
461;2024-01-05 19:30:00;72.79104941;30.93041617;16.77415111;7.204341634
462;2024-01-05 19:45:00;69.04626148;30.88844625;17.72966386;7.727357803
463;2024-01-05 20:00:00;55.80349517;22.34927855;15.60621958;6.6547156
464;2024-01-05 20:15:00;64.53810484;24.25655868;15.0427;5.825729654
465;2024-01-05 20:30:00;59.97542636;21.84211568;15.5641914;5.762334295
466;2024-01-05 20:45:00;57.92139268;23.93067696;14.73710238;5.72159908
467;2024-01-05 21:00:00;51.23441812;25.90391154;13.64447635;6.229323563
468;2024-01-05 21:15:00;62.22054102;30.2496474;14.18186989;7.019194867
469;2024-01-05 21:30:00;66.42196891;32.64267292;16.08031374;7.86154004
470;2024-01-05 21:45:00;67.77718311;33.89483564;16.774894;8.31718857
471;2024-01-05 22:00:00;77.80884642;31.88521857;18.19825369;8.222506776
472;2024-01-05 22:15:00;68.66472634;31.11269415;18.3091966;7.87473909
473;2024-01-05 22:30:00;70.28803399;34.69246804;17.36909504;8.225645275
474;2024-01-05 22:45:00;84.09932572;37.11190054;19.29841996;8.975546073
475;2024-01-05 23:00:00;77.1035491;36.69465663;20.15035935;9.225819646
476;2024-01-05 23:15:00;69.92442764;30.64099976;18.37849709;8.416957049
477;2024-01-05 23:30:00;63.68181936;26.89334521;16.70078087;7.191793121
478;2024-01-05 23:45:00;65.9054304;27.40088656;16.19840622;6.786778971
479;2024-01-06 00:00:00;67.49236874;28.49852587;16.67472489;6.987426553
480;2024-01-06 00:15:00;59.44285202;27.3910703;15.8669026;6.802686067
481;2024-01-06 00:30:00;50.83399698;25.66334659;13.78460612;6.459596592
482;2024-01-06 00:45:00;52.04340037;24.53550225;12.85967467;6.274856105
483;2024-01-06 01:00:00;60.20042295;26.90062671;14.03047791;6.42951612
484;2024-01-06 01:15:00;54.06709125;27.02580063;14.28343927;6.740803418
485;2024-01-06 01:30:00;53.75840914;23.47793768;13.47818755;6.312967289
486;2024-01-06 01:45:00;50.53923898;24.07672683;13.03720601;5.944333063
487;2024-01-06 02:00:00;49.68523077;21.10651558;12.52805872;5.647905301
488;2024-01-06 02:15:00;53.12285601;22.65130532;12.85101085;5.469727612
489;2024-01-06 02:30:00;56.62832684;28.47816699;13.71889786;6.391184038
490;2024-01-06 02:45:00;55.45549748;27.72395551;14.01047804;7.025265312
491;2024-01-06 03:00:00;54.53760516;27.21902821;13.74913783;6.867872965
492;2024-01-06 03:15:00;59.83945613;28.0116363;14.29713266;6.903833063
493;2024-01-06 03:30:00;42.76319189;22.03322404;12.825331;6.255607543
494;2024-01-06 03:45:00;41.54846798;18.78355128;10.53895748;5.102096915
495;2024-01-06 04:00:00;50.65625673;25.71782704;11.52559059;5.562672289
496;2024-01-06 04:15:00;50.85849526;26.41979685;12.689344;6.517202985
497;2024-01-06 04:30:00;37.78369601;16.81053274;11.08027391;5.403791198
498;2024-01-06 04:45:00;31.07330721;13.78061345;8.607125403;3.823893273
499;2024-01-06 05:00:00;30.94618;13.85789394;7.752435901;3.454813424
500;2024-01-06 05:15:00;36.36406456;16.89314682;8.41378057;3.843880096
501;2024-01-06 05:30:00;27.51767254;9.571866971;7.985217137;3.308126724
502;2024-01-06 05:45:00;28.02231684;10.13988261;6.942498672;2.463968697
503;2024-01-06 06:00:00;45.92027336;20.45094147;9.242823775;3.82385301
504;2024-01-06 06:15:00;54.36299742;23.04998594;12.53540885;5.437615927
505;2024-01-06 06:30:00;80.3992223;32.69521533;16.84527746;6.968150159
506;2024-01-06 06:45:00;76.28442704;36.5482039;19.58545617;8.655427404
507;2024-01-06 07:00:00;77.1201898;36.52087336;19.1755771;9.133634658
508;2024-01-06 07:15:00;78.05688699;36.29992524;19.3971346;9.102599824
509;2024-01-06 07:30:00;80.93378594;36.14229642;19.87383412;9.055277707
510;2024-01-06 07:45:00;82.8530045;37.58287777;20.47334881;9.215646774
511;2024-01-06 08:00:00;85.42221657;38.71888236;21.03440263;9.537720016
512;2024-01-06 08:15:00;84.19410813;37.17685284;21.20204059;9.4869669
513;2024-01-06 08:30:00;82.37098308;36.95306705;20.8206364;9.266239987
514;2024-01-06 08:45:00;78.04099852;31.49370446;20.0514977;8.555846439
515;2024-01-06 09:00:00;62.20271824;26.36662701;17.5304646;7.232541434
516;2024-01-06 09:15:00;71.85052555;31.48787421;16.75665547;7.231812653
517;2024-01-06 09:30:00;66.02553353;27.54756345;17.23450738;7.379429707
518;2024-01-06 09:45:00;86.73199806;37.7563821;19.09469145;8.162993193
519;2024-01-06 10:00:00;79.2533546;33.24854228;20.74816908;8.875615547
520;2024-01-06 10:15:00;61.77801325;24.41858362;17.62892098;7.208390738
521;2024-01-06 10:30:00;60.60049593;25.22868769;15.29731365;6.205908915
522;2024-01-06 10:45:00;58.97129475;23.5769518;14.94647383;6.100704936
523;2024-01-06 11:00:00;80.7446851;33.90776396;17.46449748;7.18558947
524;2024-01-06 11:15:00;84.59120058;37.58468585;20.66698571;8.936556227
525;2024-01-06 11:30:00;84.14182852;38.43197994;21.09162864;9.502083224
526;2024-01-06 11:45:00;82.43575591;38.20626151;20.82219805;9.424726036
527;2024-01-06 12:00:00;82.60563488;37.63717328;20.63017385;9.281062687
528;2024-01-06 12:15:00;81.87568359;35.99247072;20.56016481;9.2037055
529;2024-01-06 12:30:00;103.0226447;41.02281865;23.11229104;9.626911171
530;2024-01-06 12:45:00;96.64816901;40.12729653;24.95885172;10.1437644
531;2024-01-06 13:00:00;64.77745811;30.65925757;20.17820339;8.848319263
532;2024-01-06 13:15:00;59.50171267;26.46042609;15.53489635;7.139960457
533;2024-01-06 13:30:00;60.98328194;28.03410901;15.06062433;6.811816887
534;2024-01-06 13:45:00;61.01038716;28.62887845;15.24920864;7.082873433
535;2024-01-06 14:00:00;54.81348629;22.81068085;14.47798418;6.429944912
536;2024-01-06 14:15:00;60.44018649;26.84917502;14.4067091;6.207481983
537;2024-01-06 14:30:00;78.7098999;36.40908101;17.3937608;7.907282004
538;2024-01-06 14:45:00;78.32802277;35.62540934;19.62974033;9.004311294
539;2024-01-06 15:00:00;76.68619559;35.20371068;19.3767773;8.853640003
540;2024-01-06 15:15:00;79.02289388;36.02685446;19.46363618;8.903820643
541;2024-01-06 15:30:00;77.69660272;34.88565972;19.58993708;8.864064273
542;2024-01-06 15:45:00;78.47052439;35.45537443;19.52089089;8.792629269
543;2024-01-06 16:00:00;74.32624118;34.29617395;19.0995957;8.718943548
544;2024-01-06 16:15:00;57.93359888;28.34562637;16.53248001;7.83022504
545;2024-01-06 16:30:00;56.40302628;27.63222724;14.29207815;6.997231702
546;2024-01-06 16:45:00;72.03936441;33.45116255;16.05529884;7.635423724
547;2024-01-06 17:00:00;75.97180467;33.94412094;18.50139614;8.424410437
548;2024-01-06 17:15:00;78.91179258;34.83221305;19.36044966;8.597041749
549;2024-01-06 17:30:00;80.13568578;35.43144067;19.8809348;8.782956715
550;2024-01-06 17:45:00;79.35121;35.22481813;19.93586197;8.832032351
551;2024-01-06 18:00:00;82.09295054;35.8098433;20.18052007;8.879332679
552;2024-01-06 18:15:00;79.40242519;32.70728698;20.18692197;8.564641285
553;2024-01-06 18:30:00;77.86208836;29.88032324;19.65806419;7.823451278
554;2024-01-06 18:45:00;64.92413039;24.7052136;17.84827734;6.823192105
555;2024-01-06 19:00:00;59.10130902;28.36321935;15.50317993;6.633554118
556;2024-01-06 19:15:00;79.70876889;36.25425267;17.35125974;8.077184002
557;2024-01-06 19:30:00;80.33790867;35.81647331;20.00583469;9.008840747
558;2024-01-06 19:45:00;79.97544865;35.86688463;20.03916967;8.960419743
559;2024-01-06 20:00:00;81.09817616;36.07909625;20.1342031;8.99324761
560;2024-01-06 20:15:00;80.32101972;36.62328647;20.17739949;9.08779784
561;2024-01-06 20:30:00;69.63433182;33.88990668;18.74441894;8.814149144
562;2024-01-06 20:45:00;61.64986283;31.31901484;16.41052433;8.15111519
563;2024-01-06 21:00:00;49.18726452;26.2897524;13.85464092;7.201095905
564;2024-01-06 21:15:00;46.76573048;24.1262908;11.99412438;6.302005401
565;2024-01-06 21:30:00;56.49704263;27.40821985;12.90784664;6.441813832
566;2024-01-06 21:45:00;67.63619639;29.58778467;15.51665488;7.124500565
567;2024-01-06 22:00:00;54.39842464;25.35664017;15.25432763;6.868053105
568;2024-01-06 22:15:00;13.24919318;1.517202098;8.455952228;3.359230284
569;2024-01-06 22:30:00;11.43343698;2.351303885;3.08532877;0.483563248
570;2024-01-06 22:45:00;10.68265742;-0.01571543;2.764511801;0.290010213
571;2024-01-06 23:00:00;11.68977996;3.061821051;2.796554673;0.001944366
572;2024-01-06 23:15:00;9.01660047;-2.168732547;2.588297553;0.065348656
573;2024-01-06 23:30:00;9.108310228;-2.115826307;2.265613837;-0.535569857
574;2024-01-06 23:45:00;9.15077344;-2.033743983;2.282385459;-0.518696286
575;2024-01-07 00:00:00;9.046832856;-2.078886887;2.274700787;-0.514078859
576;2024-01-07 00:15:00;8.956086341;-2.158815079;2.2503649;-0.529712746
577;2024-01-07 00:30:00;8.936049343;-2.141022006;2.236516961;-0.537479636
578;2024-01-07 00:45:00;9.144549648;-2.153355801;2.260074874;-0.536797226
579;2024-01-07 01:00:00;8.700147141;-2.371230215;2.230587099;-0.565573252
580;2024-01-07 01:15:00;8.57062295;-2.419183566;2.158846261;-0.598801723
581;2024-01-07 01:30:00;8.718048106;-2.439693721;2.161083882;-0.607359661
582;2024-01-07 01:45:00;8.749465042;-2.338826051;2.183439144;-0.597314972
583;2024-01-07 02:00:00;8.690433524;-2.341575194;2.179987321;-0.585050156
584;2024-01-07 02:15:00;8.641544171;-2.439881571;2.166497212;-0.597682096
585;2024-01-07 02:30:00;8.501061343;-2.464145719;2.142825689;-0.613003411
586;2024-01-07 02:45:00;8.687657603;-2.38968281;2.148589868;-0.606728566
587;2024-01-07 03:00:00;9.025245291;-2.447831674;2.214112862;-0.60468931
588;2024-01-07 03:15:00;8.605625796;-2.377853573;2.203858886;-0.603210656
589;2024-01-07 03:30:00;8.591349443;-2.447103182;2.149621905;-0.603119594
590;2024-01-07 03:45:00;8.743860277;-2.490475448;2.166901215;-0.617197329
591;2024-01-07 04:00:00;8.526902488;-2.432094073;2.158845346;-0.61532119
592;2024-01-07 04:15:00;8.789026175;-2.427247564;2.164491083;-0.607417705
593;2024-01-07 04:30:00;8.62898923;-2.438436331;2.177251926;-0.608210487
594;2024-01-07 04:45:00;8.829441778;-2.411725998;2.182303876;-0.606270291
595;2024-01-07 05:00:00;8.785448985;-2.466642629;2.201861345;-0.609796078
596;2024-01-07 05:15:00;8.603381243;-2.500955158;2.173603778;-0.620949723
597;2024-01-07 05:30:00;8.451261306;-2.393793682;2.131830319;-0.611843605
598;2024-01-07 05:45:00;8.747686164;-2.404851235;2.149868434;-0.599830615
599;2024-01-07 06:00:00;8.53256396;-2.375320786;2.160031265;-0.597521503
600;2024-01-07 06:15:00;11.14123893;2.04982023;2.459225362;-0.021840215
601;2024-01-07 06:30:00;11.44365576;3.617923445;2.823111837;0.708467959
602;2024-01-07 06:45:00;11.92606226;3.674372522;2.921214753;0.911536996
603;2024-01-07 07:00:00;11.73231985;3.381129707;2.957297764;0.881937779
604;2024-01-07 07:15:00;11.87558095;2.640474333;2.9509876;0.752700505
605;2024-01-07 07:30:00;13.22451348;2.928249836;3.137511804;0.696090521
606;2024-01-07 07:45:00;28.13232895;12.17803454;5.169605305;1.888285547
607;2024-01-07 08:00:00;34.74964174;16.75662714;7.860246336;3.616832709
608;2024-01-07 08:15:00;44.97744179;19.63502766;9.965885441;4.548956849
609;2024-01-07 08:30:00;43.34629183;19.2602283;11.0404667;4.861906994
610;2024-01-07 08:45:00;34.69211503;18.22044829;9.754800858;4.685084574
611;2024-01-07 09:00:00;38.6076047;18.26809745;9.162464967;4.561068219
612;2024-01-07 09:15:00;30.96863399;17.69618844;8.697029837;4.495535737
613;2024-01-07 09:30:00;24.23917453;13.1475353;6.900976066;3.855465468
614;2024-01-07 09:45:00;26.7781862;12.99296299;6.377170091;3.267562287
615;2024-01-07 10:00:00;24.61349631;12.91068155;6.423960313;3.237955568
616;2024-01-07 10:15:00;22.89567796;6.901608045;5.938646783;2.4765362
617;2024-01-07 10:30:00;22.30206262;6.065900665;5.649717573;1.620938589
618;2024-01-07 10:45:00;40.95553831;14.88533596;7.907200117;2.618904578
619;2024-01-07 11:00:00;46.582402;21.22832997;10.94224254;4.514208241
620;2024-01-07 11:15:00;37.32910026;18.45804114;10.48893778;4.960796389
621;2024-01-07 11:30:00;46.91776721;23.64067088;10.53085843;5.262339003
622;2024-01-07 11:45:00;49.02626749;24.45140904;11.99300434;6.011509991
623;2024-01-07 12:00:00;60.48923628;29.01008167;13.68943797;6.682686339
624;2024-01-07 12:15:00;59.67345446;29.07167803;15.02033634;7.260219962
625;2024-01-07 12:30:00;53.00695837;25.16523985;14.0850516;6.779614736
626;2024-01-07 12:45:00;35.09549861;18.4429152;11.01280712;5.451019381
627;2024-01-07 13:00:00;43.53799256;20.53336888;9.829186397;4.87203551
628;2024-01-07 13:15:00;42.75237581;19.51174757;10.78629605;5.005639556
629;2024-01-07 13:30:00;39.78345241;20.80812418;10.31697853;5.039983969
630;2024-01-07 13:45:00;38.32332975;17.58155314;9.76334777;4.798709665
631;2024-01-07 14:00:00;17.41993172;1.295659539;6.967907685;2.359651585
632;2024-01-07 14:15:00;11.79793848;-0.808165281;3.652233775;0.037528468
633;2024-01-07 14:30:00;14.03554847;3.599174563;3.229185868;0.063972739
634;2024-01-07 14:45:00;13.65434891;3.489023859;3.461237173;0.886024803
635;2024-01-07 15:00:00;13.38579464;2.359537255;3.380017944;0.731070139
636;2024-01-07 15:15:00;9.810993045;-2.410729688;2.899598461;-0.003165191
637;2024-01-07 15:30:00;9.604714608;-3.713685896;2.426963457;-0.765551948
638;2024-01-07 15:45:00;9.496934719;-3.709597266;2.387706166;-0.927910395
639;2024-01-07 16:00:00;10.44264105;-2.034616166;2.492446972;-0.718026679
640;2024-01-07 16:15:00;11.46364329;1.039250595;2.738285543;-0.08235502
641;2024-01-07 16:30:00;12.94185776;3.278195266;3.050687631;0.539680733
642;2024-01-07 16:45:00;12.82973114;3.20272751;3.221448611;0.810115347
643;2024-01-07 17:00:00;13.33063615;2.766906284;3.270045911;0.746204224
644;2024-01-07 17:15:00;13.50283391;3.37510753;3.354183758;0.767751727
645;2024-01-07 17:30:00;14.02149469;2.445644724;3.440541075;0.727594032
646;2024-01-07 17:45:00;13.4573249;0;3.434852448;0.30570559
647;2024-01-07 18:00:00;13.38345536;0;3.355097532;0
648;2024-01-07 18:15:00;13.03181405;0;3.301908677;0
649;2024-01-07 18:30:00;11.51370739;0;3.06819018;0
650;2024-01-07 18:45:00;15.16538351;0;3.334886362;0
651;2024-01-07 19:00:00;13.78811469;0;3.619187274;0
652;2024-01-07 19:15:00;13.89314255;0;3.460157154;0
653;2024-01-07 19:30:00;11.84518259;0;3.217290643;0
654;2024-01-07 19:45:00;14.07592056;0;3.240137893;0
655;2024-01-07 20:00:00;14.29513234;0;3.546381612;0
656;2024-01-07 20:15:00;9.75664321;0;3.006471943;0
657;2024-01-07 20:30:00;11.53968206;0;2.662040658;0
658;2024-01-07 20:45:00;14.20344863;0;3.217891335;0
659;2024-01-07 21:00:00;12.11960745;0;3.29038201;0
660;2024-01-07 21:15:00;12.22339952;0;3.042875872;0
661;2024-01-07 21:30:00;11.96454848;0;3.0234935;0
662;2024-01-07 21:45:00;12.60203695;0;3.070823178;0
663;2024-01-07 22:00:00;13.61731708;0;3.277419254;0
664;2024-01-07 22:15:00;12.10815881;0;3.215684486;0
665;2024-01-07 22:30:00;12.91373138;0;3.127736274;0
666;2024-01-07 22:45:00;11.88120732;0;3.099367337;0
667;2024-01-07 23:00:00;11.63963903;0;2.940105793;0
668;2024-01-07 23:15:00;12.0949103;0;2.966818666;0
669;2024-01-07 23:30:00;11.07841505;0;2.896665669;0
670;2024-01-07 23:45:00;12.06792716;0;2.893292776;0
671;2024-01-08 00:00:00;13.93940479;0;3.250916493;0
672;2024-01-08 00:15:00;13.20844304;0;3.393480979;0
673;2024-01-08 00:30:00;11.48938435;0;3.087228424;0
674;2024-01-08 00:45:00;11.50759306;0;2.874622176;0
675;2024-01-08 01:00:00;11.50839871;0;2.876998971;0
676;2024-01-08 01:15:00;12.70429082;0;3.026586191;0
677;2024-01-08 01:30:00;13.70167596;0;3.300745848;0
678;2024-01-08 01:45:00;12.11216239;0;3.226729793;0
679;2024-01-08 02:00:00;12.13517702;0;3.030917426;0
680;2024-01-08 02:15:00;11.99500046;0;3.016272186;0
681;2024-01-08 02:30:00;12.07070143;0;3.008212736;0
682;2024-01-08 02:45:00;14.00023287;0;3.258866787;0
683;2024-01-08 03:00:00;13.43769216;0;3.429740628;0
684;2024-01-08 03:15:00;11.9986032;0;3.179536919;0
685;2024-01-08 03:30:00;11.61368574;0;2.951536117;0
686;2024-01-08 03:45:00;12.48342838;0;3.012139264;0
687;2024-01-08 04:00:00;13.46265883;0;3.243260901;0
688;2024-01-08 04:15:00;10.98257705;0;3.055654484;0
689;2024-01-08 04:30:00;8.828140462;0;2.476339688;0
690;2024-01-08 04:45:00;8.518560302;0;2.168337596;0
691;2024-01-08 05:00:00;9.041168138;0;2.194966055;0
692;2024-01-08 05:15:00;10.57923583;0;2.452550496;0
693;2024-01-08 05:30:00;10.81319164;0;2.674053433;0
694;2024-01-08 05:45:00;12.93776681;0;2.968869806;0
695;2024-01-08 06:00:00;25.66877048;0;4.825817162;0
696;2024-01-08 06:15:00;40.35989813;0;8.253583576;0
697;2024-01-08 06:30:00;63.41624091;0;12.97201738;0
698;2024-01-08 06:45:00;70.07501812;0;16.68640738;0
699;2024-01-08 07:00:00;82.50675514;0;19.07272166;0
700;2024-01-08 07:15:00;74.39170979;0;19.61230812;0
701;2024-01-08 07:30:00;81.79584019;0;19.52344375;0
702;2024-01-08 07:45:00;96.99484668;0;22.34883586;0
703;2024-01-08 08:00:00;91.78918826;0;23.59800437;0
704;2024-01-08 08:15:00;89.27625609;0;22.63318054;0
705;2024-01-08 08:30:00;100.1132785;0;23.67369182;0
706;2024-01-08 08:45:00;99.32104844;0;24.92929087;0
707;2024-01-08 09:00:00;94.26687391;0;24.19849029;0
708;2024-01-08 09:15:00;90.16815288;0;23.05437835;0
709;2024-01-08 09:30:00;92.15859077;0;22.79084296;0
710;2024-01-08 09:45:00;92.31810958;0;23.05958754;0
711;2024-01-08 10:00:00;84.16061825;0;22.05984098;0
712;2024-01-08 10:15:00;62.41012869;0;18.32134337;0
713;2024-01-08 10:30:00;63.7332161;0;15.7679181;0
714;2024-01-08 10:45:00;82.61035628;0;18.29294655;0
715;2024-01-08 11:00:00;80.23719522;0;20.35594394;0
716;2024-01-08 11:15:00;79.61055276;0;19.9809685;0
