nv;Datetime;mazak_P;mazak_Q;mazak_Ep;mazak_Eq
548;2024-01-06 17:15:00;0;0;0;0
549;2024-01-06 17:30:00;0;0;0;0
550;2024-01-06 17:45:00;0;0;0;0
551;2024-01-06 18:00:00;0;0;0;0
552;2024-01-06 18:15:00;0;0;0;0
553;2024-01-06 18:30:00;0;0;0;0
554;2024-01-06 18:45:00;0;0;0;0
555;2024-01-06 19:00:00;0;0;0;0
556;2024-01-06 19:15:00;0;0;0;0
557;2024-01-06 19:30:00;0;0;0;0
558;2024-01-06 19:45:00;0;0;0;0
559;2024-01-06 20:00:00;0;0;0;0
560;2024-01-06 20:15:00;0;0;0;0
561;2024-01-06 20:30:00;0;0;0;0
562;2024-01-06 20:45:00;0;0;0;0
563;2024-01-06 21:00:00;0;0;0;0
564;2024-01-06 21:15:00;0;0;0;0
565;2024-01-06 21:30:00;0;0;0;0
566;2024-01-06 21:45:00;0;0;0;0
567;2024-01-06 22:00:00;0;0;0;0
568;2024-01-06 22:15:00;0;0;0;0
569;2024-01-06 22:30:00;0;0;0;0
570;2024-01-06 22:45:00;0;0;0;0
571;2024-01-06 23:00:00;0;0;0;0
572;2024-01-06 23:15:00;0;0;0;0
573;2024-01-06 23:30:00;0;0;0;0
574;2024-01-06 23:45:00;0;0;0;0
575;2024-01-07 00:00:00;0;0;0;0
576;2024-01-07 00:15:00;0;0;0;0
577;2024-01-07 00:30:00;0;0;0;0
578;2024-01-07 00:45:00;0;0;0;0
579;2024-01-07 01:00:00;0;0;0;0
580;2024-01-07 01:15:00;0;0;0;0
581;2024-01-07 01:30:00;0;0;0;0
582;2024-01-07 01:45:00;0;0;0;0
583;2024-01-07 02:00:00;0;0;0;0
584;2024-01-07 02:15:00;0;0;0;0
585;2024-01-07 02:30:00;0;0;0;0
586;2024-01-07 02:45:00;0;0;0;0
587;2024-01-07 03:00:00;0;0;0;0
588;2024-01-07 03:15:00;0;0;0;0
589;2024-01-07 03:30:00;0;0;0;0
590;2024-01-07 03:45:00;0;0;0;0
591;2024-01-07 04:00:00;0;0;0;0
592;2024-01-07 04:15:00;0;0;0;0
593;2024-01-07 04:30:00;0;0;0;0
594;2024-01-07 04:45:00;0;0;0;0
595;2024-01-07 05:00:00;0;0;0;0
596;2024-01-07 05:15:00;0;0;0;0
597;2024-01-07 05:30:00;0;0;0;0
598;2024-01-07 05:45:00;0;0;0;0
599;2024-01-07 06:00:00;0;0;0;0
600;2024-01-07 06:15:00;0;0;0;0
601;2024-01-07 06:30:00;0;0;0;0
602;2024-01-07 06:45:00;0;0;0;0
603;2024-01-07 07:00:00;0;0;0;0
604;2024-01-07 07:15:00;0;0;0;0
605;2024-01-07 07:30:00;0;0;0;0
606;2024-01-07 07:45:00;0;0;0;0
607;2024-01-07 08:00:00;0;0;0;0
608;2024-01-07 08:15:00;0;0;0;0
609;2024-01-07 08:30:00;0;0;0;0
610;2024-01-07 08:45:00;0;0;0;0
611;2024-01-07 09:00:00;0;0;0;0
612;2024-01-07 09:15:00;0;0;0;0
613;2024-01-07 09:30:00;0;0;0;0
614;2024-01-07 09:45:00;0;0;0;0
615;2024-01-07 10:00:00;0;0;0;0
616;2024-01-07 10:15:00;0;0;0;0
617;2024-01-07 10:30:00;0;0;0;0
618;2024-01-07 10:45:00;0;0;0;0
619;2024-01-07 11:00:00;0;0;0;0
620;2024-01-07 11:15:00;0;0;0;0
621;2024-01-07 11:30:00;0;0;0;0
622;2024-01-07 11:45:00;0;0;0;0
623;2024-01-07 12:00:00;0;0;0;0
624;2024-01-07 12:15:00;0;0;0;0
625;2024-01-07 12:30:00;0;0;0;0
626;2024-01-07 12:45:00;0;0;0;0
627;2024-01-07 13:00:00;0;0;0;0
628;2024-01-07 13:15:00;0;0;0;0
629;2024-01-07 13:30:00;0;0;0;0
630;2024-01-07 13:45:00;0;0;0;0
631;2024-01-07 14:00:00;0;0;0;0
632;2024-01-07 14:15:00;0;0;0;0
633;2024-01-07 14:30:00;0;0;0;0
634;2024-01-07 14:45:00;0;0;0;0
635;2024-01-07 15:00:00;0;0;0;0
636;2024-01-07 15:15:00;0;0;0;0
637;2024-01-07 15:30:00;0;0;0;0
638;2024-01-07 15:45:00;0;0;0;0
639;2024-01-07 16:00:00;0;0;0;0
640;2024-01-07 16:15:00;0;0;0;0
641;2024-01-07 16:30:00;0;0;0;0
642;2024-01-07 16:45:00;0;0;0;0
643;2024-01-07 17:00:00;0;0;0;0
644;2024-01-07 17:15:00;0;0;0;0
645;2024-01-07 17:30:00;0;0;0;0
646;2024-01-07 17:45:00;0;0;0;0
647;2024-01-07 18:00:00;0;0;0;0
648;2024-01-07 18:15:00;0;0;0;0
649;2024-01-07 18:30:00;0;0;0;0
650;2024-01-07 18:45:00;0;0;0;0
651;2024-01-07 19:00:00;0;0;0;0
652;2024-01-07 19:15:00;0;0;0;0
653;2024-01-07 19:30:00;0;0;0;0
654;2024-01-07 19:45:00;0;0;0;0
655;2024-01-07 20:00:00;0;0;0;0
656;2024-01-07 20:15:00;0;0;0;0
657;2024-01-07 20:30:00;0;0;0;0
658;2024-01-07 20:45:00;0;0;0;0
659;2024-01-07 21:00:00;0;0;0;0
660;2024-01-07 21:15:00;0;0;0;0
661;2024-01-07 21:30:00;0;0;0;0
662;2024-01-07 21:45:00;0;0;0;0
663;2024-01-07 22:00:00;0;0;0;0
664;2024-01-07 22:15:00;0;0;0;0
665;2024-01-07 22:30:00;0;0;0;0
666;2024-01-07 22:45:00;0;0;0;0
667;2024-01-07 23:00:00;0;0;0;0
668;2024-01-07 23:15:00;0;0;0;0
669;2024-01-07 23:30:00;0;0;0;0
670;2024-01-07 23:45:00;0;0;0;0
671;2024-01-08 00:00:00;0;0;0;0
672;2024-01-08 00:15:00;0;0;0;0
673;2024-01-08 00:30:00;0;0;0;0
674;2024-01-08 00:45:00;0;0;0;0
675;2024-01-08 01:00:00;0;0;0;0
676;2024-01-08 01:15:00;0;0;0;0
677;2024-01-08 01:30:00;0;0;0;0
678;2024-01-08 01:45:00;0;0;0;0
679;2024-01-08 02:00:00;0;0;0;0
680;2024-01-08 02:15:00;0;0;0;0
681;2024-01-08 02:30:00;0;0;0;0
682;2024-01-08 02:45:00;0;0;0;0
683;2024-01-08 03:00:00;0;0;0;0
684;2024-01-08 03:15:00;0;0;0;0
685;2024-01-08 03:30:00;0;0;0;0
686;2024-01-08 03:45:00;0;0;0;0
687;2024-01-08 04:00:00;0;0;0;0
688;2024-01-08 04:15:00;0;0;0;0
689;2024-01-08 04:30:00;0;0;0;0
690;2024-01-08 04:45:00;0;0;0;0
691;2024-01-08 05:00:00;0;0;0;0
692;2024-01-08 05:15:00;0;0;0;0
693;2024-01-08 05:30:00;0;0;0;0
694;2024-01-08 05:45:00;0;0;0;0
695;2024-01-08 06:00:00;0;0;0;0
696;2024-01-08 06:15:00;0;0;0;0
697;2024-01-08 06:30:00;0;0;0;0
698;2024-01-08 06:45:00;0;0;0;0
699;2024-01-08 07:00:00;0;0;0;0
700;2024-01-08 07:15:00;0;0;0;0
701;2024-01-08 07:30:00;0;0;0;0
702;2024-01-08 07:45:00;0;0;0;0
703;2024-01-08 08:00:00;0;0;0;0
704;2024-01-08 08:15:00;0;0;0;0
705;2024-01-08 08:30:00;0;0;0;0
706;2024-01-08 08:45:00;0;0;0;0
707;2024-01-08 09:00:00;0;0;0;0
708;2024-01-08 09:15:00;0;0;0;0
709;2024-01-08 09:30:00;0;0;0;0
710;2024-01-08 09:45:00;0;0;0;0
711;2024-01-08 10:00:00;0;0;0;0
712;2024-01-08 10:15:00;0;0;0;0
713;2024-01-08 10:30:00;0;0;0;0
714;2024-01-08 10:45:00;0;0;0;0
715;2024-01-08 11:00:00;0;0;0;0
716;2024-01-08 11:15:00;0;0;0;0
717;2024-01-08 11:30:00;0;0;0;0
718;2024-01-08 11:45:00;0;0;0;0
719;2024-01-08 12:00:00;0;0;0;0
720;2024-01-08 12:15:00;0;0;0;0
721;2024-01-08 12:30:00;0;0;0;0
722;2024-01-08 12:45:00;0;0;0;0
723;2024-01-08 13:00:00;0;0;0;0
724;2024-01-08 13:15:00;0;0;0;0
725;2024-01-08 13:30:00;0;0;0;0
726;2024-01-08 13:45:00;0;0;0;0
727;2024-01-08 14:00:00;0;0;0;0
728;2024-01-08 14:15:00;0;0;0;0
729;2024-01-08 14:30:00;0;0;0;0
730;2024-01-08 14:45:00;0;0;0;0
731;2024-01-08 15:00:00;0;0;0;0
732;2024-01-08 15:15:00;0;0;0;0
733;2024-01-08 15:30:00;0;0;0;0
734;2024-01-08 15:45:00;0;0;0;0
735;2024-01-08 16:00:00;0;0;0;0
736;2024-01-08 16:15:00;0;0;0;0
737;2024-01-08 16:30:00;0;0;0;0
738;2024-01-08 16:45:00;0;0;0;0
739;2024-01-08 17:00:00;0;0;0;0
740;2024-01-08 17:15:00;0;0;0;0
741;2024-01-08 17:30:00;0;0;0;0
742;2024-01-08 17:45:00;0;0;0;0
743;2024-01-08 18:00:00;0;0;0;0
744;2024-01-08 18:15:00;0;0;0;0
745;2024-01-08 18:30:00;0;0;0;0
746;2024-01-08 18:45:00;0;0;0;0
747;2024-01-08 19:00:00;0;0;0;0
748;2024-01-08 19:15:00;0;0;0;0
749;2024-01-08 19:30:00;0;0;0;0
750;2024-01-08 19:45:00;0;0;0;0
751;2024-01-08 20:00:00;0;0;0;0
752;2024-01-08 20:15:00;0;0;0;0
753;2024-01-08 20:30:00;0;0;0;0
754;2024-01-08 20:45:00;0;0;0;0
755;2024-01-08 21:00:00;0;0;0;0
756;2024-01-08 21:15:00;0;0;0;0
757;2024-01-08 21:30:00;0;0;0;0
758;2024-01-08 21:45:00;0;0;0;0
759;2024-01-08 22:00:00;0;0;0;0
760;2024-01-08 22:15:00;0;0;0;0
761;2024-01-08 22:30:00;0;0;0;0
762;2024-01-08 22:45:00;0;0;0;0
763;2024-01-08 23:00:00;0;0;0;0
764;2024-01-08 23:15:00;0;0;0;0
765;2024-01-08 23:30:00;0;0;0;0
766;2024-01-08 23:45:00;0;0;0;0
767;2024-01-09 00:00:00;0;0;0;0
768;2024-01-09 00:15:00;0;0;0;0
769;2024-01-09 00:30:00;0;0;0;0
770;2024-01-09 00:45:00;0;0;0;0
771;2024-01-09 01:00:00;0;0;0;0
772;2024-01-09 01:15:00;0;0;0;0
773;2024-01-09 01:30:00;0;0;0;0
774;2024-01-09 01:45:00;0;0;0;0
775;2024-01-09 02:00:00;0;0;0;0
776;2024-01-09 02:15:00;0;0;0;0
777;2024-01-09 02:30:00;0;0;0;0
778;2024-01-09 02:45:00;0;0;0;0
779;2024-01-09 03:00:00;0;0;0;0
780;2024-01-09 03:15:00;0;0;0;0
781;2024-01-09 03:30:00;0;0;0;0
782;2024-01-09 03:45:00;0;0;0;0
783;2024-01-09 04:00:00;0;0;0;0
784;2024-01-09 04:15:00;0;0;0;0
785;2024-01-09 04:30:00;0;0;0;0
786;2024-01-09 04:45:00;0;0;0;0
787;2024-01-09 05:00:00;0;0;0;0
788;2024-01-09 05:15:00;0;0;0;0
789;2024-01-09 05:30:00;0;0;0;0
790;2024-01-09 05:45:00;0;0;0;0
791;2024-01-09 06:00:00;0;0;0;0
792;2024-01-09 06:15:00;0;0;0;0
793;2024-01-09 06:30:00;0;0;0;0
794;2024-01-09 06:45:00;0;0;0;0
795;2024-01-09 07:00:00;0;0;0;0
796;2024-01-09 07:15:00;0;0;0;0
797;2024-01-09 07:30:00;0;0;0;0
798;2024-01-09 07:45:00;0;0;0;0
799;2024-01-09 08:00:00;0;0;0;0
800;2024-01-09 08:15:00;0;0;0;0
801;2024-01-09 08:30:00;0;0;0;0
802;2024-01-09 08:45:00;0;0;0;0
803;2024-01-09 09:00:00;0;0;0;0
804;2024-01-09 09:15:00;0;0;0;0
805;2024-01-09 09:30:00;0;0;0;0
806;2024-01-09 09:45:00;0;0;0;0
807;2024-01-09 10:00:00;0;0;0;0
808;2024-01-09 10:15:00;0;0;0;0
809;2024-01-09 10:30:00;0;0;0;0
810;2024-01-09 10:45:00;0;0;0;0
811;2024-01-09 11:00:00;0;0;0;0
812;2024-01-09 11:15:00;0;0;0;0
813;2024-01-09 11:30:00;0;0;0;0
814;2024-01-09 11:45:00;0;0;0;0
815;2024-01-09 12:00:00;0;0;0;0
816;2024-01-09 12:15:00;0;0;0;0
817;2024-01-09 12:30:00;0;0;0;0
818;2024-01-09 12:45:00;0;0;0;0
819;2024-01-09 13:00:00;0;0;0;0
820;2024-01-09 13:15:00;0;0;0;0
821;2024-01-09 13:30:00;0;0;0;0
822;2024-01-09 13:45:00;0;0;0;0
823;2024-01-09 14:00:00;0;0;0;0
824;2024-01-09 14:15:00;0;0;0;0
825;2024-01-09 14:30:00;0;0;0;0
826;2024-01-09 14:45:00;0;0;0;0
827;2024-01-09 15:00:00;0;0;0;0
828;2024-01-09 15:15:00;0;0;0;0
829;2024-01-09 15:30:00;0;0;0;0
830;2024-01-09 15:45:00;0;0;0;0
831;2024-01-09 16:00:00;0;0;0;0
832;2024-01-09 16:15:00;0;0;0;0
833;2024-01-09 16:30:00;0;0;0;0
834;2024-01-09 16:45:00;0;0;0;0
835;2024-01-09 17:00:00;0;0;0;0
836;2024-01-09 17:15:00;0;0;0;0
837;2024-01-09 17:30:00;0;0;0;0
838;2024-01-09 17:45:00;0;0;0;0
839;2024-01-09 18:00:00;0;0;0;0
840;2024-01-09 18:15:00;0;0;0;0
841;2024-01-09 18:30:00;0;0;0;0
842;2024-01-09 18:45:00;0;0;0;0
843;2024-01-09 19:00:00;0;0;0;0
844;2024-01-09 19:15:00;0;0;0;0
845;2024-01-09 19:30:00;0;0;0;0
846;2024-01-09 19:45:00;0;0;0;0
847;2024-01-09 20:00:00;0;0;0;0
848;2024-01-09 20:15:00;0;0;0;0
849;2024-01-09 20:30:00;0;0;0;0
850;2024-01-09 20:45:00;0;0;0;0
851;2024-01-09 21:00:00;0;0;0;0
852;2024-01-09 21:15:00;0;0;0;0
853;2024-01-09 21:30:00;0;0;0;0
854;2024-01-09 21:45:00;0;0;0;0
855;2024-01-09 22:00:00;0;0;0;0
856;2024-01-09 22:15:00;0;0;0;0
857;2024-01-09 22:30:00;0;0;0;0
858;2024-01-09 22:45:00;0;0;0;0
859;2024-01-09 23:00:00;0;0;0;0
860;2024-01-09 23:15:00;0;0;0;0
861;2024-01-09 23:30:00;0;0;0;0
862;2024-01-09 23:45:00;0;0;0;0
863;2024-01-10 00:00:00;0;0;0;0
864;2024-01-10 00:15:00;0;0;0;0
865;2024-01-10 00:30:00;0;0;0;0
866;2024-01-10 00:45:00;0;0;0;0
867;2024-01-10 01:00:00;0;0;0;0
868;2024-01-10 01:15:00;0;0;0;0
869;2024-01-10 01:30:00;0;0;0;0
870;2024-01-10 01:45:00;0;0;0;0
871;2024-01-10 02:00:00;0;0;0;0
872;2024-01-10 02:15:00;0;0;0;0
873;2024-01-10 02:30:00;0;0;0;0
874;2024-01-10 02:45:00;0;0;0;0
875;2024-01-10 03:00:00;0;0;0;0
876;2024-01-10 03:15:00;0;0;0;0
877;2024-01-10 03:30:00;0;0;0;0
878;2024-01-10 03:45:00;0;0;0;0
879;2024-01-10 04:00:00;0;0;0;0
880;2024-01-10 04:15:00;0;0;0;0
881;2024-01-10 04:30:00;0;0;0;0
882;2024-01-10 04:45:00;0;0;0;0
883;2024-01-10 05:00:00;0;0;0;0
884;2024-01-10 05:15:00;0;0;0;0
885;2024-01-10 05:30:00;0;0;0;0
886;2024-01-10 05:45:00;0;0;0;0
887;2024-01-10 06:00:00;0;0;0;0
888;2024-01-10 06:15:00;0;0;0;0
889;2024-01-10 06:30:00;0;0;0;0
890;2024-01-10 06:45:00;0;0;0;0
891;2024-01-10 07:00:00;0;0;0;0
892;2024-01-10 07:15:00;0;0;0;0
893;2024-01-10 07:30:00;0;0;0;0
894;2024-01-10 07:45:00;0;0;0;0
895;2024-01-10 08:00:00;0;0;0;0
896;2024-01-10 08:15:00;0;0;0;0
897;2024-01-10 08:30:00;0;0;0;0
898;2024-01-10 08:45:00;0;0;0;0
899;2024-01-10 09:00:00;0;0;0;0
900;2024-01-10 09:15:00;0;0;0;0
901;2024-01-10 09:30:00;0;0;0;0
902;2024-01-10 09:45:00;0;0;0;0
903;2024-01-10 10:00:00;0;0;0;0
904;2024-01-10 10:15:00;0;0;0;0
905;2024-01-10 10:30:00;0;0;0;0
906;2024-01-10 10:45:00;0;0;0;0
907;2024-01-10 11:00:00;0;0;0;0
908;2024-01-10 11:15:00;0;0;0;0
909;2024-01-10 11:30:00;0;0;0;0
910;2024-01-10 11:45:00;0;0;0;0
911;2024-01-10 12:00:00;0;0;0;0
912;2024-01-10 12:15:00;0;0;0;0
913;2024-01-10 12:30:00;0;0;0;0
914;2024-01-10 12:45:00;0;0;0;0
915;2024-01-10 13:00:00;0;0;0;0
916;2024-01-10 13:15:00;0;0;0;0
917;2024-01-10 13:30:00;0;0;0;0
918;2024-01-10 13:45:00;0;0;0;0
919;2024-01-10 14:00:00;0;0;0;0
920;2024-01-10 14:15:00;0;0;0;0
921;2024-01-10 14:30:00;0;0;0;0
922;2024-01-10 14:45:00;0;0;0;0
923;2024-01-10 15:00:00;0;0;0;0
924;2024-01-10 15:15:00;0;0;0;0
925;2024-01-10 15:30:00;0;0;0;0
926;2024-01-10 15:45:00;0;0;0;0
927;2024-01-10 16:00:00;0;0;0;0
928;2024-01-10 16:15:00;0;0;0;0
929;2024-01-10 16:30:00;0;0;0;0
930;2024-01-10 16:45:00;0;0;0;0
931;2024-01-10 17:00:00;0;0;0;0
932;2024-01-10 17:15:00;0;0;0;0
933;2024-01-10 17:30:00;0;0;0;0
934;2024-01-10 17:45:00;0;0;0;0
935;2024-01-10 18:00:00;0;0;0;0
936;2024-01-10 18:15:00;0;0;0;0
937;2024-01-10 18:30:00;0;0;0;0
938;2024-01-10 18:45:00;0;0;0;0
939;2024-01-10 19:00:00;0;0;0;0
940;2024-01-10 19:15:00;0;0;0;0
941;2024-01-10 19:30:00;0;0;0;0
942;2024-01-10 19:45:00;0;0;0;0
943;2024-01-10 20:00:00;0;0;0;0
944;2024-01-10 20:15:00;0;0;0;0
945;2024-01-10 20:30:00;0;0;0;0
946;2024-01-10 20:45:00;0;0;0;0
947;2024-01-10 21:00:00;0;0;0;0
948;2024-01-10 21:15:00;0;0;0;0
949;2024-01-10 21:30:00;0;0;0;0
950;2024-01-10 21:45:00;0;0;0;0
951;2024-01-10 22:00:00;0;0;0;0
952;2024-01-10 22:15:00;0;0;0;0
953;2024-01-10 22:30:00;0;0;0;0
954;2024-01-10 22:45:00;0;0;0;0
955;2024-01-10 23:00:00;0;0;0;0
956;2024-01-10 23:15:00;0;0;0;0
957;2024-01-10 23:30:00;0;0;0;0
958;2024-01-10 23:45:00;0;0;0;0
959;2024-01-11 00:00:00;0;0;0;0
960;2024-01-11 00:15:00;0;0;0;0
961;2024-01-11 00:30:00;0;0;0;0
962;2024-01-11 00:45:00;0;0;0;0
963;2024-01-11 01:00:00;0;0;0;0
964;2024-01-11 01:15:00;0;0;0;0
965;2024-01-11 01:30:00;0;0;0;0
966;2024-01-11 01:45:00;0;0;0;0
967;2024-01-11 02:00:00;0;0;0;0
968;2024-01-11 02:15:00;0;0;0;0
969;2024-01-11 02:30:00;0;0;0;0
970;2024-01-11 02:45:00;0;0;0;0
971;2024-01-11 03:00:00;0;0;0;0
972;2024-01-11 03:15:00;0;0;0;0
973;2024-01-11 03:30:00;0;0;0;0
974;2024-01-11 03:45:00;0;0;0;0
975;2024-01-11 04:00:00;0;0;0;0
976;2024-01-11 04:15:00;0;0;0;0
977;2024-01-11 04:30:00;0;0;0;0
978;2024-01-11 04:45:00;0;0;0;0
979;2024-01-11 05:00:00;0;0;0;0
980;2024-01-11 05:15:00;0;0;0;0
981;2024-01-11 05:30:00;0;0;0;0
982;2024-01-11 05:45:00;0;0;0;0
983;2024-01-11 06:00:00;0;0;0;0
984;2024-01-11 06:15:00;0;0;0;0
985;2024-01-11 06:30:00;0;0;0;0
986;2024-01-11 06:45:00;0;0;0;0
987;2024-01-11 07:00:00;0;0;0;0
988;2024-01-11 07:15:00;0;0;0;0
989;2024-01-11 07:30:00;0;0;0;0
990;2024-01-11 07:45:00;0;0;0;0
991;2024-01-11 08:00:00;0;0;0;0
992;2024-01-11 08:15:00;0;0;0;0
993;2024-01-11 08:30:00;0;0;0;0
994;2024-01-11 08:45:00;0;0;0;0
995;2024-01-11 09:00:00;0;0;0;0
996;2024-01-11 09:15:00;0;0;0;0
997;2024-01-11 09:30:00;0;0;0;0
998;2024-01-11 09:45:00;0;0;0;0
999;2024-01-11 10:00:00;0;0;0;0
1000;2024-01-11 10:15:00;0;0;0;0
1001;2024-01-11 10:30:00;0;0;0;0
1002;2024-01-11 10:45:00;0;0;0;0
1003;2024-01-11 11:00:00;0;0;0;0
1004;2024-01-11 11:15:00;5.092266142;0;0;0
1005;2024-01-11 11:30:00;5.299261021;0;1.298940895;0
1006;2024-01-11 11:45:00;5.621611431;0;1.365109057;0
1007;2024-01-11 12:00:00;5.653342861;0;1.409369286;0
1008;2024-01-11 12:15:00;5.240348779;0;1.361711455;0
1009;2024-01-11 12:30:00;6.30944371;0;1.443724061;0
1010;2024-01-11 12:45:00;4.491094426;0;1.350067267;0
1011;2024-01-11 13:00:00;7.844249549;0;1.541917997;0
1012;2024-01-11 13:15:00;8.858377604;0;2.087828394;0
1013;2024-01-11 13:30:00;7.157016644;0;2.001924281;0
1014;2024-01-11 13:45:00;5.234339153;0;1.548919475;0
1015;2024-01-11 14:00:00;4.162267048;0;1.174575775;0
1016;2024-01-11 14:15:00;4.162079301;0;1.174575791;0
1017;2024-01-11 14:30:00;4.161892615;0.003072019;1.17457585;0.000379379
1018;2024-01-11 14:45:00;4.161706986;0.006144038;1.174575969;0.001083939
1019;2024-01-11 15:00:00;4.161522412;0.005562508;1.174576162;0.001463318
1020;2024-01-11 15:15:00;0;0.005682347;0;0.001405607
1021;2024-01-11 15:30:00;0;0.006543187;0;0.001528192
1022;2024-01-11 15:45:00;0;0.00512149;0;0.001458085
1023;2024-01-11 16:00:00;0;0.005462918;0;0.001323051
1024;2024-01-11 16:15:00;0;0.005249554;0;0.001339059
1025;2024-01-11 16:30:00;0;0.005317838;0;0.001320924
1026;2024-01-11 16:45:00;0;0.004188726;0;0.00118832
1027;2024-01-11 17:00:00;0;0.004736326;0;0.001115631
1028;2024-01-11 17:15:00;0;0.005156356;0;0.001236585
1029;2024-01-11 17:30:00;0;0.004698307;0;0.001231833
1030;2024-01-11 17:45:00;0;0.005829597;0;0.001315988
1031;2024-01-11 18:00:00;0;0.003537418;0;0.001170877
1032;2024-01-11 18:15:00;0;0.009193952;0;0.001591421
1033;2024-01-11 18:30:00;0;0.005534501;0;0.001841057
1034;2024-01-11 18:45:00;0;0.004959215;0;0.001311714
1035;2024-01-11 19:00:00;0;0.004824379;0;0.001222949
1036;2024-01-11 19:15:00;0;0.004734191;0;0.001191935
1037;2024-01-11 19:30:00;0;0.004644389;0;0.001161395
1038;2024-01-11 19:45:00;0;0.004554986;0;0.001131329
1039;2024-01-11 20:00:00;0;0.004465999;0;0.001101732
1040;2024-01-11 20:15:00;0;0;0;0
1041;2024-01-11 20:30:00;0;0;0;0
1042;2024-01-11 20:45:00;0;0;0;0
1043;2024-01-11 21:00:00;0;0;0;0
1044;2024-01-11 21:15:00;0;0;0;0
1045;2024-01-11 21:30:00;0;0;0;0
1046;2024-01-11 21:45:00;0;0;0;0
1047;2024-01-11 22:00:00;0;0;0;0
1048;2024-01-11 22:15:00;0;0;0;0
1049;2024-01-11 22:30:00;0;0;0;0
1050;2024-01-11 22:45:00;0;0;0;0
1051;2024-01-11 23:00:00;0;0;0;0
1052;2024-01-11 23:15:00;0;0;0;0
1053;2024-01-11 23:30:00;0;0;0;0
1054;2024-01-11 23:45:00;0;0;0;0
1055;2024-01-12 00:00:00;0;0;0;0
1056;2024-01-12 00:15:00;0;0;0;0
1057;2024-01-12 00:30:00;0;0;0;0
1058;2024-01-12 00:45:00;0;0;0;0
1059;2024-01-12 01:00:00;0;0;0;0
1060;2024-01-12 01:15:00;0;0;0;0
1061;2024-01-12 01:30:00;0;0;0;0
1062;2024-01-12 01:45:00;0;0;0;0
1063;2024-01-12 02:00:00;0;0;0;0
1064;2024-01-12 02:15:00;0;0;0;0
1065;2024-01-12 02:30:00;0;0;0;0
1066;2024-01-12 02:45:00;0;0;0;0
1067;2024-01-12 03:00:00;0;0;0;0
1068;2024-01-12 03:15:00;0;0;0;0
1069;2024-01-12 03:30:00;0;0;0;0
1070;2024-01-12 03:45:00;0;0;0;0
1071;2024-01-12 04:00:00;0;0;0;0
1072;2024-01-12 04:15:00;0;0;0;0
1073;2024-01-12 04:30:00;0;0;0;0
1074;2024-01-12 04:45:00;0;0;0;0
1075;2024-01-12 05:00:00;0;0;0;0
1076;2024-01-12 05:15:00;0;0;0;0
1077;2024-01-12 05:30:00;0;0;0;0
1078;2024-01-12 05:45:00;0;0;0;0
1079;2024-01-12 06:00:00;0;0;0;0
1080;2024-01-12 06:15:00;0;0;0;0
1081;2024-01-12 06:30:00;0;0;0;0
1082;2024-01-12 06:45:00;0;0;0;0
1083;2024-01-12 07:00:00;0;0;0;0
1084;2024-01-12 07:15:00;0;0;0;0
1085;2024-01-12 07:30:00;0;0;0;0
1086;2024-01-12 07:45:00;0;0;0;0
1087;2024-01-12 08:00:00;0;0;0;0
1088;2024-01-12 08:15:00;0;0;0;0
1089;2024-01-12 08:30:00;0;0;0;0
1090;2024-01-12 08:45:00;0;0;0;0
1091;2024-01-12 09:00:00;0;0;0;0
1092;2024-01-12 09:15:00;0;0;0;0
1093;2024-01-12 09:30:00;0;0;0;0
1094;2024-01-12 09:45:00;0;0;0;0
1095;2024-01-12 10:00:00;0;0;0;0
1096;2024-01-12 10:15:00;0;0;0;0
1097;2024-01-12 10:30:00;0;0;0;0
1098;2024-01-12 10:45:00;0;0;0;0
1099;2024-01-12 11:00:00;0;0;0;0
1100;2024-01-12 11:15:00;0;0;0;0
1101;2024-01-12 11:30:00;0;0;0;0
1102;2024-01-12 11:45:00;0;0;0;0
1103;2024-01-12 12:00:00;0;0;0;0
1104;2024-01-12 12:15:00;0;0;0;0
1105;2024-01-12 12:30:00;0;0;0;0
1106;2024-01-12 12:45:00;0;0;0;0
1107;2024-01-12 13:00:00;0;0;0;0
1108;2024-01-12 13:15:00;0;0;0;0
1109;2024-01-12 13:30:00;0;0;0;0
1110;2024-01-12 13:45:00;0;0;0;0
1111;2024-01-12 14:00:00;0;0;0;0
1112;2024-01-12 14:15:00;0;0;0;0
1113;2024-01-12 14:30:00;0;0;0;0
1114;2024-01-12 14:45:00;0;0;0;0
1115;2024-01-12 15:00:00;0;0;0;0
1116;2024-01-12 15:15:00;0;0;0;0
1117;2024-01-12 15:30:00;0;0;0;0
1118;2024-01-12 15:45:00;0;0;0;0
1119;2024-01-12 16:00:00;0;0;0;0
1120;2024-01-12 16:15:00;0;0;0;0
1121;2024-01-12 16:30:00;0;0;0;0
1122;2024-01-12 16:45:00;0;0;0;0
1123;2024-01-12 17:00:00;0;0;0;0
1124;2024-01-12 17:15:00;0;0;0;0
1125;2024-01-12 17:30:00;0;0;0;0
1126;2024-01-12 17:45:00;0;0;0;0
1127;2024-01-12 18:00:00;0;0;0;0
1128;2024-01-12 18:15:00;0;0;0;0
1129;2024-01-12 18:30:00;0;0;0;0
1130;2024-01-12 18:45:00;0;0;0;0
1131;2024-01-12 19:00:00;0;0;0;0
1132;2024-01-12 19:15:00;0;0;0;0
1133;2024-01-12 19:30:00;0;0;0;0
1134;2024-01-12 19:45:00;0;0;0;0
